0,0.270108324572099,0,0,0,0,0.770234820042162,0.150880593953193,2.45282000607527,0,0,0,3.12426308883054,0,0,0,0,4.0060725359676,0,0,0.0188532442977277,0,0,0,3.67018350849153,0,1.32393731342523,0,0,0,0.632392832664848,0,0,0,1.9299363009937,1.31878796909557,0,0,0,0,0,0,1.01855829428162,0,0,0,4.84054958035493,0,0,0,0.475738862139231,0,0.605453273199234,4.61833258256916,2.35528834009913,0.625375725684301,4.7145829078669,0,1.93028305683706,0,0,3.29560143593556,0,0.431028415754712,0.102059470078995,0,2.72595623576001,0,0,0,0,0,0.0157936402516699,0.494671671133167,0.972299028006125,0,0.0148987847166248,0,1.45938923490411,0,0,4.1353018890819,0,0.98366638446467,4.11863372354515,0,0.512016293925724,0,0.551829110193464,0.14051451109557,3.90189184198974,0.0770232508314162,0.826266814797898,0,0.872356803469651,0,0.823066156280177,4.38619201741751,0.481568008036303,0.369917220835372,0,0,0,0,0,0,0,0,0.494576650887298,0,0,0.706825194279922,0.765056916336261,0,0.669392955354627,0,0,0,0,0,0.42713559068901,0.262410168406128,0.584320789687448,0,0,0.0458677464518078,0,0,0,0.170273520901652,0,0,0,0,0,0,0,0,0.232675610596405,0,0.118841546530296,0,0,0.654635861937841,0,0.117254078152509,0.520043522376546,0,0,0,0,0.92057656744658,0,0,0,0,0,0,0,0,0,0,0.0835632484675881,0,0,0,0,0,0,0,0,0,0,0,0,0.228560008345217,0,0.550168072001126,0,0.462086737483675,0,0,0.240712929966457,0.288486354931605,0,0,0,0,0,0,0,0.23733477271225,0,0,0,0,0,0,0.0534547731988061,0,0,0.868377536054449,0.745072262862315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601805759908775,0,0,0,0,0,0.197942485105145,0,0,0,0,0,0,0,0,0.622589287829503,0.442558370938561,0,0,0.174351837998188,0,0,0,0,0,0.886800159846933,0.828924773522723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802558744826928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499894598678792,0,0,0,0,0.00336245027485107,0,0,0,0,0,0,0,0,0,0,0,0.597730869566175,0,0.347183186676771,0,0,0.841855572497038,0,0,0
0,3.49321414184017,0,2.50856226245856,0,0,0,0,0,0,0,0.87459682888107,0,0,0,4.81300651334208,0,0,0,0,2.16105885702455,0,0,0,2.92115755270347,0,0,0,0.549263931395346,3.34937713820774,0,0,0.631071356375018,0,0,3.19800402690994,0,0,0,0,0.592643009755167,0,0.691306547088375,0,0,0,0,0.480330919071401,0,0,0.00963523715940631,0,5.87303911437655,0.0771680063990261,0,0,2.76049234693012,0,0,0,1.54320608266494,0,0,0,2.59999755045104,0,0,0,0.944247419551147,0,0,4.16976308629427,0.892761879336181,0,0,0,0,0,0,0.194678293759253,0,0,0,0,0.298898568972917,0,0.988879684325849,0.578384910058643,0,0,0.419071576670942,0,0,4.62435888037747,2.25406678177762,0,0,0.315591449538362,0,0,0,0.838382656309551,0.0135449917942553,0,0,0,0,0,0,0.887934436167821,0,0.769069165149579,0,0,0.353018180373681,0,0.951860061715464,0,0,0.599389293601538,0,0,0,0,0,0,0,0,0,0.785881496874823,0.206595722603597,0,0,0,0,0.048366619472333,0.262886430206374,0,0,0,0,0,0,0,0,0,0.540903543605073,0,0.136349819529489,0,0,0,0,0,0,0,0.828349223216836,0,0,0,0,0,0,0,0,0.990689106683503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730083265984637,0,0.226495799057492,0,0,0.642326376239759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789637979716683,0.184436597935722,0.018352160282772,0,0.860719483925834,0.646827921377554,0.0736482543807646,0,0,0,0,0,0,0,0.575544480380505,0,0,0,0,0,0,0,0.63970979098857,0,0,0.256176106231249,0,0,0,0,0,0,0.0440658600826241,0,0,0,0.174759700533378,0,0,0.0946706982973624,0,0.12987801111871,0,0,0,0,0,0,0,0,0,0.781661083934803,0.172367273236946,0,0,0,0,0,0.55111966445837,0,0,0.514222162535683,0.79998866827396,0,0,0,0,0,0,0,0,0,0,0.7102424694833,0,0,0,0,0.335655122666501,0.275075555708791,0.91178445708682,0,0,0,0.390241771405863,0.361984495477019,0,0.3344861206758,0.920404163993008,0,0,0,0,0.435498954878919,0,0,0,0,0.022131389730094,0,0.713681594476163,0
0,0,3.91866661246769,0.120125967186544,0,2.04832225574506,0,0,0,0,0,0.694474258365263,0,0,0.343285178356654,0,1.5564502010377,0,0,0.068309042079786,0,0,0.288830551309029,0,0,0,0.083109553900801,0,0.654974892817707,0,0,0,0,0.0272103458489543,1.592520894179,0,0.249181225454983,0,0.611978315686112,0.509722037003538,0,0,0,0,0,4.2359690439196,0,0,0,0,0,3.07391092778469,0,0,3.98205715719456,4.23351891086052,0.96003000150392,0,0,0,0,0,0.900834608139412,0,0.519090707787171,2.11059819802582,0,0,0,0.609706128240255,0,0,4.85882581875269,0,0,0.184254317541982,0,2.6101246920468,0.396411703160644,0,0,0,3.78944662749143,0,2.33950950971843,0.866408321112292,0,2.46802062338528,0.751453661969347,1.41303358074155,0,0,0,0,0.550847793368021,0,1.05775013001187,1.83655887370429,0.936731274533189,0,0,0,0,0,0.340038410540962,0,0,0,0,0,0,0,0,0,0.0651651452467445,0,0,0,0,0,0,0.720565533669811,0.542770251718465,0,0,0,0,0,0,0.102718467677861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38540363830694,0,0.223437901331632,0,0.0274137579280581,0,0,0,0.599467774681758,0,0.276297236096701,0.11358382857733,0,0,0.153187962039434,0.184597995201325,0,0,0,0,0,0,0,0.232796950130126,0,0,0,0,0.590983130126526,0.483806860257757,0,0,0,0,0,0,0,0,0,0.701271493804025,0,0,0,0,0,0,0,0,0,0,0,0.0387662989174283,0.359650451824793,0,0,0.184163291413381,0,0.521612665613466,0,0,0.226621093379862,0,0,0,0,0,0,0,0,0,0,0.406294785979634,0,0,0.739320404528315,0,0,0.865326120016833,0,0.913278714079379,0.347481516085054,0,0,0,0.0270306729657653,0.273304389167207,0,0,0,0.094063222563575,0,0,0,0,0.739257145163728,0,0,0,0,0,0,0,0.198636000238722,0,0,0,0,0,0,0,0,0,0,0.357459421543832,0,0,0,0,0,0,0.0119245490464844,0,0,0,0,0,0,0,0,0,0,0.444351891950087,0.178151953337278,0,0,0,0,0,0,0,0,0,0,0.593060485867441,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.10401174853287,0,0,2.08345030045461,1.12652391201022,0,0,0,0.979056135251869,0,0,0.793038229490824,0,0,0,0,0,3.26304865220689,0,0,0,0.194720972693251,0,0.573516496666228,2.61940903529744,0,0.154497854750284,0,0.222770070890358,0,0,0,0.656911783876999,0.446930549507686,0,0,0,0,0,0,0.898281489095502,0,0.493607045920981,0,0,0,0,0,0,4.88280331207797,0.547015462965699,2.49266578243879,4.58691492972816,0,0,0,0.067168774370132,0,0,0.952020013154009,0,0,0,0,0,3.09332187471946,2.49794481176589,0,0,1.29833813522913,0,0,0,0,0,4.47658853596034,0,0.0348828831505679,0,0,4.30606831648887,0,0,0.405221726122247,1.90968396598603,0,0,4.28683366530682,0.200089988026165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400724705444937,0,0,0,0,0,0,0,0,0.503918296517881,0,0,0,0,0,0,0.707420868199818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735176623176676,0,0,0,0,0.321577363625114,0,0,0,0,0.157934887525261,0,0.139588017569292,0,0.0119588878803655,0,0,0,0,0,0,0,0.709976248585724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398319939652941,0,0,0,0,0,0,0,0,0,0.439008469702693,0,0.634593023851505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24081308278183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435337932058429,0,0,0,0.785407951297001,0.820593652660324,0,0,0,0,0,0,0.675271708659993,0,0.780128597203822,0,0.0994066271990942,0,0,0,0,0.534426186804781,0,0,0,0,0,0,0,0,0,0.307669086971427,0,0,0,0,0,0.666693912002939,0,0,0,0,0,0,0,0,0.835108700578259,0,0,0,0,0,0.9657085494101,0,0,0.642094469261913,0,0,0.765583909987964,0,0,0.585295427942087,0.180681497196969,0,0
0.987384464718383,0,0,0,0,0,0,0,0.481851266628749,0.329625525985944,0,0,0,0,0,0,0.967801208646653,0,0,0,2.93562137905383,0,0.462515237862963,0,0.0841536639526499,0,0.667175262858875,0.779230946854771,0,0,0,0,0,0,0,0,0,0,0,1.17426473913863,0,0,0,0.971186757944858,0,0,0,0,0,0,0,1.66527024425917,4.30530500312849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732732860047914,0,0,0,0,0,0,0.383789500362244,0,3.20953144652266,0.530751344032233,1.07631304149968,0,1.21314314389684,0.869517730014524,0.395929473083567,0,0,0.737731599512341,0,0,0,0,0,0.108143861324567,0.291509775319704,0,0,0,0,0.736423916160979,0,2.17024203595888,0.69355910711278,0,0,0.625054918646327,0,0,0.243130751367732,0,0,0,0,0.361035227480437,0,0.0305608776386676,0,0,0,0,0.261065013721693,0,0,0,0,0.976893384942086,0,0,0.934675662567949,0.115548339977612,0.376353252850018,0,0,0,0,0,0,0,0,0,0.454013259647065,0,0,0.672561103150425,0,0,0,0,0,0,0.492617881771317,0.217052707826826,0,0,0,0,0,0.532171688047693,0,0,0,0,0,0.0596947487446778,0.98005632477803,0,0,0,0,0.340687098924583,0.363943227989269,0.0843839803372979,0,0,0,0,0,0.280928580486256,0.511544438864821,0.790842406115456,0.0183965517813838,0.431326992288492,0.665986033576438,0,0,0,0,0.119276247341168,0,0,0,0,0,0.287670434082732,0,0,0.546269529455087,0,0.243985787612815,0.0640337693288811,0,0,0.0493545145147868,0,0,0,0.964395491106302,0,0,0,0.814572790031269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198245578912046,0,0,0.584903358947564,0,0,0.0436867852144929,0,0,0.591418556356555,0.157639517412309,0,0,0,0,0,0,0,0,0,0.987321307577924,0,0,0,0.778102139497536,0,0,0,0,0,0.862848350277906,0,0,0,0,0,0,0,0.0166782243998224,0,0,0,0.400726482996443,0,0.885763407772342,0,0,0,0.282646444044418,0,0,0.101216862991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855806726419651,0,0,0,0
0,0.480680367710062,1.9836540829053,0,0.126600380023138,0,0,0,0,0,0,0.279692020910647,0,0,0,4.19936415285224,0,0,0,0,1.08708271595764,0,0,0.925387523542321,0,0,0,0,0.37082988615201,0,0,0,0,0,0,0,0.608182251305864,0,0,0,0,0,0,0,4.75126639195744,0,0,0,0,0,0,4.83089766887644,2.22773367394811,0,0.363648294256032,0.405695111086858,0,0,0,0,0.0557990632980892,0,0,0.581970898849823,0,0,0,0,2.64561913654866,0,0,4.09806424935185,0.312525997142929,4.99736930489531,0,4.14350445804717,0,3.07868248033649,4.82327731494307,0,0,0.390313136325442,0.478115793124278,0,0,0,0,0,0.535872331975994,3.37476168795535,0.300484080059282,0.148067981135713,0,0,0,0,2.56849676905122,0,0,0,0,0,0,0.18869401873342,0,0,0.945138897333493,0,0,0,0,0,0,0,0,0,0,0,0.813442434276809,0,0,0,0,0,0,0,0,0,0,0.732539645588602,0,0.327231686989627,0,0,0,0,0.594362643191504,0,0,0,0.248652365254091,0,0,0,0,0,0,0,0,0,0.0463681268689441,0,0,0,0.290209036657981,0,0,0,0.507792338901873,0,0,0,0,0,0,0,0,0,0.174054775459135,0,0.924866086668883,0.00162824186135959,0,0,0,0,0,0.256100991489675,0.143988841194563,0,0,0,0,0,0,0,0,0.25799495966101,0,0,0,0,0,0,0,0.958060650274398,0,0.117834830475524,0,0,0,0,0.770866236890809,0,0,0,0,0,0,0,0,0.612962311147414,0.367145469954626,0.00332935795335546,0,0.854117711604927,0.121309601522862,0,0,0,0,0.638026827606236,0,0,0,0,0,0.516499573832067,0,0,0,0,0,0.751558779381318,0,0,0,0,0,0.0548580611796414,0,0,0.858550486946526,0.159846780851355,0,0,0,0,0,0,0,0,0,0,0.153381986689182,0,0,0.312735787408633,0,0,0,0,0,0,0,0,0,0,0,0,0.644520136108781,0,0.609608289910239,0.79272710675202,0,0,0,0,0,0,0,0,0,0.565138845422766,0,0,0,0,0,0,0,0,0.729255760175575,0,0,0.659800921615572,0.411977045043226,0,0,0
0,0,4.59360047792137,0,0,0,3.79231214106837,0,0,0,1.33366813142344,0,0,0,0,0,0,0,0,0.982981024331171,0,0,0,3.83574860568198,0,0,0,0,0,0,0,0,0,0.0436002109688522,0,0,0,0,0.503749159270513,0,0,4.7764082949015,0,0.733639400159062,0,0,0,0,0,0,1.84431343822389,0,0.530378544660539,0,0,0,0,0,0.590763214587943,0,0,0,0,0,0,0,0,0.666175697706884,0,0,4.37231143562068,0,0,0.583066067830666,0.458374582848971,0,0.803014080034487,0,0,0.0291541712280503,0.261472573140627,0,0.795631837941661,3.56452935224252,2.61336809790778,0,0,0,0,0,0,0,0,0,0,0,0.108906545987071,1.75604343439616,0,0,0.898881953982233,0,0,0,0,0,0,0,0,0.440886376173551,0,0,0.533036873784866,0,0.489490731828568,0,0,0,0,0,0,0.974306367864934,0,0,0,0,0,0,0.198046642888019,0.431053227474911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974415996885325,0,0,0,0,0,0,0,0.47272609035226,0,0,0.745056415426961,0,0.599543160480017,0,0,0,0.960355843771328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268707266130952,0,0,0,0,0,0,0,0,0,0.282607164172117,0,0,0,0.728366672478839,0.804621484757357,0,0.920329672990389,0,0,0,0,0.368122391262121,0.509315588242068,0,0.484473501431801,0.470465567998681,0,0.611438009326193,0,0.485978235416913,0,0,0.429000665380783,0.890140557870233,0,0,0.198694671877094,0,0,0,0.784767943862938,0,0,0,0,0.623993878491347,0.59230113373721,0.668039843693311,0,0.0889909884007474,0.918750112909155,0,0,0,0.199897505717851,0,0.757401705627558,0,0,0,0,0.60657508229229,0,0,0,0,0,0,0.0712151602906457,0,0,0,0,0.603978998359347,0.76793222483233,0.0247816341025838,0.200000269954159,0,0,0.355864616619284,0.553129069327562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31308081095806,0,0,0,0,0.574501202901158,0,0,0,0,0,0,0,0.990545729503583,0,0.0507015907528845,0,0,0
0,0,0,0.316666760110578,0,4.12032974838879,0,0.558356308434594,0,3.0843315677476,0,0,0,0,0,0.886393784478092,0.209368295300959,0,0,0,0,1.4958980196093,0,0,0,3.88523439814662,0,3.13614422344824,1.94358805041735,0,0,0,0,0,0.459342693259984,3.40956426040966,0,0,1.41470195489447,4.23694139422584,0.0581608795025989,0,0,1.72962937449727,0,0,0,0,0,0,0,0,3.49935750067389,0,0.115639162460575,2.75595696537174,0,4.63550874063086,0,0,0,0,0.585866612272367,0.160666222515926,1.95788658529631,0,0,4.65181605538174,0.79294611979261,0,0,0,0,0,3.05336359319222,3.4668687117847,0,4.35412866667697,0,1.00180079582438,0,0,0.849243384214409,0,1.07615471100584,0,0,0.597115551741887,0,0,0,0,2.99497651512763,3.81916519513717,0,0,3.02336940302097,0,0,0,0,0,0,0,0.429010594112212,0,0,0,0,0.824416885854909,0,0,0,0,0,0,0,0,0,0.332418684668916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563335532763539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736388510140281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642825109542835,0,0.295253291370215,0,0,0,0,0,0,0,0.434664869181329,0,0,0,0,0.838672259719474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69604456839379,0,0,0,0,0,0,0,0,0,0,0.180457586802596,0.142122230205891,0,0,0,0,0,0,0,0,0,0,0.555119803445817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777441819783069,0,0,0,0.125469595349666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475225851289206,0,0,0.244188073900324,0,0,0,0,0,0,0,0,0.755650465897331,0,0,0,0,0,0.162363779654839,0.753214835882401,0.891640480392215,0,0,0,0,0,0,0,0,0,0
0,5.13342053532751,0,0,0,4.30588046076425,0,0.162190940691444,0,4.75696062799429,0.393315686942221,0,0.154131402822976,0,0.760203858861572,0,3.60460305172997,3.37885665607329,3.23594640331351,0,0,0.698505522425735,0,0,0,0.0386880789851503,4.93460549333797,0,3.13907452286884,4.9093552218686,0,0,0,0,0,0.311856288144791,4.573032877496,0,0,0,0,0,0.786839376451516,0.811581074880555,2.27371232111358,0,0,0,0,0.0776756434667646,0,0,0,0.534055332494528,0,0,0,0.16388269380609,2.33667187007172,0,0,0.679705408422253,0,0,0.763982537091823,0,0,0,0,0.773780435751027,0,0,1.6705827063997,2.86101393305457,0.645402643999683,0,0,0,0,0,0,0,0,0,0,0,0.565530300634836,0,0,0.297623469652958,0,0,0,1.42396979883007,0,0,0.619651991747893,3.86362204236429,0,0.168396414213884,0,0,0,0,0,0.917375698088208,0,0,0,0,0,0.570694608027228,0.0397964982353755,0,0.604123732549153,0,0,0,0,0.0763429062261711,0,0,0,0,0,0.758121607793774,0,0,0,0,0,0,0,0,0,0,0,0.106692122839356,0.238236495426388,0,0,0,0.110951240342104,0.0849272138193396,0,0,0,0,0,0,0,0,0,0.620706754241293,0.308538237159042,0,0,0,0.591326079497022,0,0,0,0,0.415865176809116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901531802613264,0.500861589917676,0,0,0,0,0,0,0,0,0,0,0,0,0.0804489825948811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65178553259161,0,0,0,0,0,0,0,0.663474756346604,0.413177789180408,0,0,0,0,0,0,0.897500051233472,0,0,0,0,0,0,0,0,0.684995795948675,0,0,0.293135407191815,0,0,0.550299937235762,0,0,0,0,0,0,0,0.413253097175708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934277645817753,0,0,0,0.981375038270823,0,0,0,0,0.168780192376764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.290058144961641,0,0,0,0,0,0.273299643180736,0,2.16660672009429,0,0,0,0,0,0,0,0,0,0.691959388658674,0,0,0,0,0.402957806637071,0,3.51756328401765,0,0,0,0,0,0,0.718082609587898,0,0,0,0,0,0.823011965709215,0,0,0,2.80558356056156,0,0.191329307425919,0.593395488627194,0,0,0,0,0,0,0,0,0.191571651756857,0,0.0529548424150016,0,0,0,0,0.181937745754362,0,0.532266276675821,0,0,0,2.20338811849126,0,0,0,0,0.700232396408128,0,0.642418034272748,4.85293595028451,0.452698273430532,0,0,0,0,0,0,5.11291696078602,0,2.0600163747088,0,0,0,0,0,0,0,4.36624201275834,0,0,1.75583049964586,0.751959190521358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553893295373807,0,0.727289794408841,0.132827948484459,0.526189625119103,0,0,0,0,0.870824493907134,0.36020044119163,0,0,0,0,0,0.175352980947981,0.505478282632126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769329234571501,0,0,0,0,0,0,0,0,0,0.0207175878905733,0.942177548784877,0,0,0,0,0.600031940500639,0,0.764117302389783,0,0,0,0.319562761731106,0,0,0,0,0,0,0,0,0.802359388056358,0,0.0772456884369956,0,0.322421446307365,0,0,0,0,0,0,0,0.641805137188493,0,0,0,0,0,0.00920880216799623,0,0.569246158291026,0,0,0,0,0.598812544782292,0,0,0,0,0,0.537785680364948,0.117144888987013,0,0.318964449858101,0,0,0,0,0.499904380565491,0.152712628594317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678228601591558,0.260323526085554,0,0,0,0,0,0,0,0.597382297038458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699927903551168,0,0,0.342066959528127,0.315778273641128,0,0,0,0,0.327916461787517,0.406784629253413,0,0,0,0,0.19225293066595,0,0,0,0,0,0,0,0.782137150606149,0,0,0,0,0,0.490413281528594,0.419862650669626,0,0,0,0,0,0.155772163061517,0,0.860135802948118,0,0,0,0,0.0819126889035478,0,0.0300932641095318
